region,period_begin,homes_sold,inventory,median_dom,off_market_in_two_weeks,avg_sale_to_list,sold_above_list,median_sale_price_mom,median_sale_price_yoy,homes_sold_mom,homes_sold_yoy,inventory_mom,inventory_yoy,median_dom_mom,median_dom_yoy,year,state_NC,covid_era,Q_1,Q_2,Q_3,Q_4,log_price,median_sale_price
28037,2016-07-01,0.9638251721127512,0.8687436420309428,-0.39273843226997457,1.7467898364153531,0.5550372815962205,-0.3016247739529347,-0.13599563346397534,0.3040857764726164,-0.19074878316840796,0.10020485134229402,0.0005389168159861061,0.11490459438072541,-0.2476470125202154,-0.5122350339007044,2016,1,0,False,False,True,False,12.781508350373262,355581.0
28037,2016-08-01,0.8140909538682707,0.9153329709999996,-0.29430363309532864,1.858911057606745,0.5643473993002622,-0.29624117951620654,-0.16361756028372368,0.22911152655682904,-0.378131745394931,0.04073246715730596,0.05689871225549894,0.3901397629554337,0.16310633983337286,-0.7785954252801415,2016,1,0,False,False,True,False,12.747707745429647,343763.0
28037,2016-09-01,0.674339016840089,0.8765085301924522,-0.3681297324763131,1.9336585384010054,0.48054273451942675,-0.3367527276525842,-0.0570032316995588,0.1709034635313026,-0.381629826519825,0.13209583996323002,-0.15008640655968414,0.6041119784088569,-0.11514593111583207,-0.9255528825929343,2016,1,0,False,False,True,False,12.760436092612592,348166.5
28037,2016-10-01,0.7442149853541798,0.8609787538694333,0.050218164015932064,1.5083711476750392,0.4091445690832565,-0.37454507704202794,-0.048859311219872255,0.2168095072755824,0.01528213461700022,0.6087211608070322,-0.09517827388782639,0.7521196861872473,0.6798605573104678,-0.46631082849045663,2016,1,0,False,False,False,True,12.776631199556176,353851.0
28037,2016-11-01,0.7641795477867772,0.9153329709999996,-0.2614920333704467,3.2669919795959275,0.4418813568083905,-0.3847678596325792,-0.018944573352414985,0.3080865040491988,-0.08625143740188572,1.3882256035266733,0.07649029447639846,0.705249563949351,-0.49939906718854365,-0.787780266362191,2016,1,0,False,False,False,True,12.805458446275644,364200.0
28037,2016-12-01,0.6443921731911929,1.1793391684913217,-0.0974340347460368,3.129618231109178,0.4228052234902957,-0.4865872477854863,-0.11654343086193462,0.03787415220975019,-0.3514200667459605,1.472345699409306,0.5738155801933451,0.7578797864802104,0.2691072049568795,-0.6224531268852991,2016,1,0,False,False,False,True,12.79246945614324,359500.0
28037,2017-01-01,0.6244276107585955,1.1793391684913217,-0.015405035433831878,-0.2443284019834895,0.4025895390593493,-0.6038007197563748,-0.11149816645238197,-0.00858014147503591,-0.1652278333635505,1.927510900831429,-0.05727845954006552,0.4558439972753572,0.1366061235524962,-0.6040834447211999,2017,1,0,True,False,False,False,12.781685509500583,355644.0
28037,2017-02-01,0.6643567356237903,1.3113422672369826,0.017406564291050093,0.6789686822116276,0.36597391806855056,-0.4548032722658737,-0.15499055499087802,-0.21059636347734825,-0.04205642235388409,0.8093683818099052,0.21967647876020838,0.32197677400059094,0.05710547470986622,-0.3469078944238124,2017,1,0,True,False,False,False,12.751731486836391,345149.0
28037,2017-03-01,1.0137365781942447,1.365696484367549,-0.2204775337143442,0.49407742680783445,0.45446589570404106,0.012233231610947951,-0.20841469037650193,-0.20954319661029888,0.5788904491516005,0.7945708304754402,0.05018999707655144,0.2670768125131321,-0.3801480939245987,0.011300907776120181,2017,1,0,True,False,False,False,12.697715449879391,327000.0
28037,2017-04-01,1.20339992130392,1.4045209251750963,-0.16305723419580076,0.1534882721166367,0.5513970080938916,0.11617248444665813,-0.0654206590476243,-0.2870174869267486,0.18844019308890297,0.46170740020645795,0.017705444674460884,0.3795549590964429,0.09685579913118121,0.20418257049916078,2017,1,0,False,True,False,False,12.706847933442663,330000.0
28037,2017-05-01,1.2433290461691147,1.3424018198830205,-0.12204273453969829,-0.28540729767861117,0.5480882886272362,-0.029666422729838094,-0.1523015193886023,-0.3363556289152379,-0.06451152848628085,0.19550482318614307,-0.17529872832332066,0.32562933619198625,0.07035558285030455,0.323585504565805,2017,1,0,False,True,False,False,12.678089871129375,320645.0
28037,2017-06-01,1.2433290461691147,1.1715742803298121,-0.056419535089934345,-0.28540729767861117,0.49374315034426614,-0.18075439563155846,-0.047993915194718136,-0.4148027214544782,-0.1245208638401,-0.04437864629148155,-0.3905179642901093,0.31941220905769657,0.11010590727161954,0.3327703456478545,2017,1,0,False,True,False,False,12.694652660348845,326000.0
28037,2017-07-01,1.003754296977946,1.187104056652831,-0.056419535089934345,-0.45559129412983,0.44828701851453323,-0.355014409973128,-0.14738938656031353,-0.4225303965374686,-0.47793989878102533,-0.21549906246601624,-0.02457789770210581,0.3064457112371797,0.004105042148112891,0.507282326206796,2017,1,0,False,False,True,False,12.668075604598595,317450.0
28037,2017-08-01,0.8739846411660629,1.0395711815841513,0.017406564291050093,0.1838879652626279,0.4010820769593217,-0.21835851333154213,-0.10346061282851499,-0.381433882232547,-0.3397616016571013,-0.19341218182287215,-0.3657068770188857,0.0921048682175401,0.12335601541205787,0.4797278029606474,2017,1,0,False,False,True,False,12.660794475619413,315147.0
28037,2017-09-01,0.7442149853541798,0.9153329709999996,0.2634935622276649,-0.6825032893981215,0.3930522099272008,-0.25675074128272285,-0.06937528420389198,-0.38971847082181776,-0.3553067660549957,-0.17804402437536976,-0.33598786351282944,0.0024005062840023635,0.4016082863612628,0.83793660516058,2017,1,0,False,False,True,False,12.668233097314884,317500.0
28037,2017-10-01,0.7541972665704786,0.7134458788007534,0.36192836140231077,-0.6825032893981215,0.41645001510642515,0.010623703377287201,-0.12205421695578272,-0.43830402430349175,-0.10538615062099334,-0.24066589529465324,-0.5398797840420851,-0.20067867577487258,0.16310633983337286,0.4797278029606474,2017,1,0,False,False,False,True,12.652830037555198,312647.0
28037,2017-11-01,0.5246047985956085,0.7678000959313197,0.41114576098963374,-0.34810666479221825,0.4841599917539635,0.02785120557481674,-0.21350291726597165,-0.5618609749711567,-0.5619996345221829,-0.4860987086887539,0.08814903909251132,-0.19605833745605544,0.08360569099074287,0.8838608105708278,2017,1,0,False,False,False,True,12.596491795433067,295520.0
28037,2017-12-01,0.344923736702232,0.7367405432852818,0.2142761626403419,1.4958518651774777,0.5008204019207801,-0.2057374462688506,-0.1377475586160318,-0.5747556794054851,-0.5212032634031043,-0.5674746365367859,-0.13779450957664147,-0.4515255329483919,-0.31389755322240703,0.4797278029606474,2017,1,0,False,False,False,True,12.57418196709457,289000.0
28037,2018-01-01,0.41479970521632287,0.9230978591615091,0.4767689604393977,0.5882038841043117,0.5496123877594217,-0.11287756004436751,0.02914782565701919,-0.49020585425372104,0.05160889799561666,-0.47527318203033225,0.43456166511775346,-0.2780945224217142,0.4281085026421395,0.6817943067657376,2018,1,0,True,False,False,False,12.622988608307361,303455.0
28037,2018-02-01,0.6044630483259981,0.8998031946769807,0.2470877623652239,0.5276940186994334,0.5429401139064636,-0.12407171821614157,-0.010002613316285068,-0.39590349477680675,0.32857200962427696,-0.31317456719700404,-0.11273594298362585,-0.4005495537243785,-0.3668979857841604,0.3878793921401519,2018,1,0,True,False,False,False,12.655561018620089,313502.0
